date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:59:29	15152/15152	---M--	200	added ('OK')	image/jpeg	etag:%223510931444a058cfd12acd78ee53c1eb%22	https://static.live.templately.com/woocommerce/2021/06/image-5-1-300x203.jpg	C:/Users/mitta/Downloads/pratham%20template/static.live.templately.com/woocommerce/2021/06/image-5-1-300x203.jpg	(from https://agency.templately.com/devNbrand/blog/)
16:59:30	16958/16958	---M--	200	added ('OK')	image/jpeg	etag:%22604f3e064cbb7d3d987e35a865932afe%22	https://static.live.templately.com/woocommerce/2021/06/image-6-1-300x203.jpg	C:/Users/mitta/Downloads/pratham%20template/static.live.templately.com/woocommerce/2021/06/image-6-1-300x203.jpg	(from https://agency.templately.com/devNbrand/blog/)
16:59:30	10028/10028	---M--	200	added ('OK')	image/jpeg	etag:%2271e1c9893114a8c82d34de8d3e014286%22	https://static.live.templately.com/woocommerce/2021/06/image-7-1-300x203.jpg	C:/Users/mitta/Downloads/pratham%20template/static.live.templately.com/woocommerce/2021/06/image-7-1-300x203.jpg	(from https://agency.templately.com/devNbrand/blog/)
16:59:31	11783/11783	---M--	200	added ('OK')	image/jpeg	etag:%22f5425d7b685dec36f85c6e2556ae2712%22	https://static.live.templately.com/woocommerce/2021/06/image-8-1-300x203.jpg	C:/Users/mitta/Downloads/pratham%20template/static.live.templately.com/woocommerce/2021/06/image-8-1-300x203.jpg	(from https://agency.templately.com/devNbrand/blog/)
16:59:31	14565/14565	---M--	200	added ('OK')	image/jpeg	etag:%22675833842a4e9330c36f77835877f821%22	https://static.live.templately.com/woocommerce/2021/06/image-9-2-300x203.jpg	C:/Users/mitta/Downloads/pratham%20template/static.live.templately.com/woocommerce/2021/06/image-9-2-300x203.jpg	(from https://agency.templately.com/devNbrand/blog/)
16:59:32	21072/21072	---M--	200	added ('OK')	image/jpeg	etag:%2237ed0d6838d9278bdf67c019dcddb86c%22	https://static.live.templately.com/woocommerce/2021/06/image-10-2-300x203.jpg	C:/Users/mitta/Downloads/pratham%20template/static.live.templately.com/woocommerce/2021/06/image-10-2-300x203.jpg	(from https://agency.templately.com/devNbrand/blog/)
16:59:32	17540/17540	---M--	200	added ('OK')	image/jpeg	etag:%2265c1726b7bde9cb9b17246a012b4a4eb%22	https://static.live.templately.com/woocommerce/2021/06/11-300x203.jpg	C:/Users/mitta/Downloads/pratham%20template/static.live.templately.com/woocommerce/2021/06/11-300x203.jpg	(from https://agency.templately.com/devNbrand/blog/)
16:59:33	20349/20349	---M--	200	added ('OK')	image/jpeg	etag:%226a36633f787453137fee655e459d3749%22	https://static.live.templately.com/woocommerce/2021/06/12-300x203.jpg	C:/Users/mitta/Downloads/pratham%20template/static.live.templately.com/woocommerce/2021/06/12-300x203.jpg	(from https://agency.templately.com/devNbrand/blog/)
16:59:33	6538/6538	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266c476b5-198a%22	https://agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-2452.js?ver=1677401414	C:/Users/mitta/Downloads/pratham%20template/agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-2452a821.js	(from https://agency.templately.com/devNbrand/blog/)
16:59:33	46558/46558	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266c4fad7-b5de%22	https://agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-1843.js?ver=1677401414	C:/Users/mitta/Downloads/pratham%20template/agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-1843a821.js	(from https://agency.templately.com/devNbrand/blog/)
16:59:34	67414/67414	---MCZ	200	added ('OK')	text/css	etag:W/%2266c476b5-10756%22	https://agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-2452.css?ver=1677401450	C:/Users/mitta/Downloads/pratham%20template/agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-24520fb9.css	(from https://agency.templately.com/devNbrand/service/)
16:59:34	53221/53221	---MCZ	200	added ('OK')	text/css	etag:W/%2266c4fad9-cfe5%22	https://agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-1841.css?ver=1677401450	C:/Users/mitta/Downloads/pratham%20template/agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-18410fb9.css	(from https://agency.templately.com/devNbrand/service/)
16:59:34	69112/69112	---MCZ	200	added ('OK')	text/css	etag:W/%22663a1dec-10df8%22	https://agency.templately.com/wp-content/uploads/elementor/css/post-1841.css?ver=1715084780	C:/Users/mitta/Downloads/pratham%20template/agency.templately.com/wp-content/uploads/elementor/css/post-1841ed12.css	(from https://agency.templately.com/devNbrand/service/)
16:59:34	677/677	---MCZ	200	added ('OK')	text/css	etag:W/%2266b209f2-2a5%22	https://agency.templately.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/Users/mitta/Downloads/pratham%20template/agency.templately.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://agency.templately.com/devNbrand/service/)
16:59:35	20346/20346	---M--	200	added ('OK')	image/png	etag:%22f4e85de0df98050af19c32890cbe3758%22	https://static.live.templately.com/woocommerce/2021/08/emails-icon.png	C:/Users/mitta/Downloads/pratham%20template/static.live.templately.com/woocommerce/2021/08/emails-icon.png	(from https://agency.templately.com/devNbrand/service/)
16:59:36	15831/15831	---M--	200	added ('OK')	image/png	etag:%229c71e9b957c4217b14f50492e0f3d7c6%22	https://static.live.templately.com/woocommerce/2021/08/digital-icon.png	C:/Users/mitta/Downloads/pratham%20template/static.live.templately.com/woocommerce/2021/08/digital-icon.png	(from https://agency.templately.com/devNbrand/service/)
16:59:36	21237/21237	---M--	200	added ('OK')	image/png	etag:%22b679c52078a64b9fc48e09ca5e4e0fb8%22	https://static.live.templately.com/woocommerce/2021/08/support-icon.png	C:/Users/mitta/Downloads/pratham%20template/static.live.templately.com/woocommerce/2021/08/support-icon.png	(from https://agency.templately.com/devNbrand/service/)
16:59:36	146/146	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2008%20Sep%202024%2011:29:37%20GMT	https://agency.templately.com/devNbrand/service/woocommerce/2021/06/dot.svg	C:/Users/mitta/Downloads/pratham%20template/agency.templately.com/devNbrand/service/woocommerce/2021/06/dot.svg	(from https://agency.templately.com/devNbrand/service/)
16:59:37	6538/6538	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266c476b5-198a%22	https://agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-2452.js?ver=1677401450	C:/Users/mitta/Downloads/pratham%20template/agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-24520fb9.js	(from https://agency.templately.com/devNbrand/service/)
16:59:37	44197/44197	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266c4fad9-aca5%22	https://agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-1841.js?ver=1677401450	C:/Users/mitta/Downloads/pratham%20template/agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-18410fb9.js	(from https://agency.templately.com/devNbrand/service/)
16:59:38	13631/13631	---M--	200	added ('OK')	image/png	etag:%223d7d4fc26416c908e2cb754f97facb3a%22	https://static.live.templately.com/woocommerce/2021/06/image.png	C:/Users/mitta/Downloads/pratham%20template/static.live.templately.com/woocommerce/2021/06/image.png	(from https://agency.templately.com/devNbrand/contact/)
16:59:38	67414/67414	---MCZ	200	added ('OK')	text/css	etag:W/%2266c476b5-10756%22	https://agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-2452.css?ver=1677401463	C:/Users/mitta/Downloads/pratham%20template/agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-2452715f.css	(from https://agency.templately.com/devNbrand/contact/)
16:59:39	51400/51400	---MCZ	200	added ('OK')	text/css	etag:W/%2266c440b3-c8c8%22	https://agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-1845.css?ver=1677401463	C:/Users/mitta/Downloads/pratham%20template/agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-1845715f.css	(from https://agency.templately.com/devNbrand/contact/)
16:59:39	23662/23662	---MCZ	200	added ('OK')	text/css	etag:W/%22663a2f8f-5c6e%22	https://agency.templately.com/wp-content/uploads/elementor/css/post-1845.css?ver=1715089295	C:/Users/mitta/Downloads/pratham%20template/agency.templately.com/wp-content/uploads/elementor/css/post-18450cc8.css	(from https://agency.templately.com/devNbrand/contact/)
16:59:39	6538/6538	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266c476b5-198a%22	https://agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-2452.js?ver=1677401463	C:/Users/mitta/Downloads/pratham%20template/agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-2452715f.js	(from https://agency.templately.com/devNbrand/contact/)
16:59:40	40277/40277	---MCZ	200	added ('OK')	application/javascript	etag:W/%2266c440b3-9d55%22	https://agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-1845.js?ver=1677401463	C:/Users/mitta/Downloads/pratham%20template/agency.templately.com/wp-content/uploads/essential-addons-elementor/eael-1845715f.js	(from https://agency.templately.com/devNbrand/contact/)
